date,time,model,logloss,top1,top3
20323,E,freq_indep,4.633539455972004,FALSE,FALSE
20324,M,freq_indep,4.787690135799263,FALSE,FALSE
20324,E,freq_indep,4.171305603358229,FALSE,FALSE
20325,M,freq_indep,4.661511939921484,FALSE,FALSE
20325,E,freq_indep,4.198892247622901,FALSE,FALSE
20326,M,freq_indep,4.555567191561633,FALSE,FALSE
20326,E,freq_indep,4.464995460016807,FALSE,FALSE
20327,M,freq_indep,5.02461124795223,FALSE,FALSE
20327,E,freq_indep,4.645992180508347,FALSE,FALSE
20328,M,freq_indep,4.029806041084529,FALSE,TRUE
20328,E,freq_indep,4.279440045898781,FALSE,FALSE
20329,M,freq_indep,4.184129866094455,FALSE,FALSE
20329,E,freq_indep,4.092490993572778,FALSE,FALSE
20330,M,freq_indep,4.544476117315835,FALSE,FALSE
20330,E,freq_indep,4.619073091157083,FALSE,FALSE
20331,M,freq_indep,6.005367452276974,FALSE,FALSE
20331,E,freq_indep,4.490400462884684,FALSE,FALSE
20332,M,freq_indep,5.406691194758839,FALSE,FALSE
20332,E,freq_indep,5.075173815233827,FALSE,FALSE
20333,M,freq_indep,4.620918542956231,FALSE,FALSE
20333,E,freq_indep,4.645763582953345,FALSE,FALSE
20334,M,freq_indep,4.630015225985206,FALSE,FALSE
20334,E,freq_indep,4.469633072674823,FALSE,FALSE
20335,M,freq_indep,5.12455904041457,FALSE,FALSE
20335,E,freq_indep,4.561015096577141,FALSE,FALSE
20336,M,freq_indep,4.848697169028922,FALSE,FALSE
20336,E,freq_indep,5.341173654126716,FALSE,FALSE
20337,M,freq_indep,4.743336653371095,FALSE,FALSE
20337,E,freq_indep,5.148801761479259,FALSE,FALSE
20338,M,freq_indep,4.966480204685305,FALSE,FALSE
20338,E,freq_indep,4.05018947281115,FALSE,FALSE
20339,M,freq_indep,4.242561365458606,FALSE,FALSE
20339,E,freq_indep,4.812329524858047,FALSE,FALSE
20340,M,freq_indep,4.945860917482569,FALSE,FALSE
20340,E,freq_indep,5.14880176147926,FALSE,FALSE
20341,M,freq_indep,4.966480204685305,FALSE,FALSE
20341,E,freq_indep,4.6480264735667705,FALSE,FALSE
